FirstName,LastName,Date_of_birth,Death_Date,Country_of_birth
Daniel,Pemberton,1900-01-01,,Unknown
Daniel,Pennac,1900-01-01,,Casablanca
Daniel,Petrie,1900-01-01,,Glace Bay
Daniel,Radcliffe,1900-01-01,,[1]
Daniel,Rezende,1900-01-01,,São Paulo
Daniel,Roher,1900-01-01,,Unknown
Daniel,Rossen,1900-01-01,,Los Angeles
Daniel,Scheinert,1900-01-01,,"Westborough, Massachusetts"
Daniel,Sousa,1900-01-01,,Unknown
Daniel,Stern,1900-01-01,,"Bethesda, Maryland"
Daniel,Taradash,1900-01-01,,"Louisville, Kentucky"
Daniel,Vigne,1900-01-01,,Unknown
Daniela,Rocca,1900-01-01,,Acireale
Daniela,Vega,1900-01-01,,San Miguel
Daniele,Amfitheatrof,1900-01-01,,St. Petersburg
Daniele,Luisi,1900-01-01,,Unknown
Danièle,Thompson,1900-01-01,,Monaco
Danielle,Brooks,1900-01-01,,"Augusta, Georgia"
Danielle,Darrieux,1900-01-01,,Bordeaux
Danielle,Feinberg,1900-01-01,,"Boulder, Colorado"
Danielle,Harris,1900-01-01,,"Plainview, New York"
Danielle,Macdonald,1900-01-01,,[1]
Danielle,Proulx,1900-01-01,,Montreal
Danielle,Steel,1900-01-01,,Unknown
Danis,Tanović,1900-01-01,,Zenica
Danny,Aiello,1900-01-01,,New York City
Danny,Bilson,1900-01-01,,"Los Angeles, California"
Danny,Boyle,1900-01-01,,"Radcliffe, Lancashire"
Danny,Cohen,1900-01-01,,London
Danny,DeVito,1900-01-01,,"Neptune, New Jersey"
Danny,Elfman,1900-01-01,,Los Angeles
Danny,Glover,1900-01-01,,San Francisco
Danny,Green,1900-01-01,,London
Danny,Huston,1900-01-01,,Rome
Danny,Kaye,1900-01-01,,Unknown
Danny,McBride,1900-01-01,,[1]
Danny,Nucci,1900-01-01,,Klagenfurt
Danny,Thomas,1900-01-01,,"Deerfield, Michigan"
Danny,Tull,1900-01-01,,Bournemouth
Dante,Spinotti,1900-01-01,,Tolmezzo
Danuta,Stenka,1900-01-01,,Sierakowice
Dany,Carrel,1900-01-01,,Tourane
Daphne,Matziaraki,1900-01-01,,Unknown
Daphne,Oram,1900-01-01,,Devizes
Daria,D'Antonio,1900-01-01,,Unknown
Daria,Kashcheeva,1900-01-01,,Unknown
Darío,Grandinetti,1900-01-01,,"Rosario, Santa Fe"
Dario,Marianelli,1900-01-01,,Pisa
Darius,Khondji,1900-01-01,,Tehran
Darius,Marder,1900-01-01,,[1]
Dariusz,Wolski,1900-01-01,,Warsaw
Darla,Anderson,1900-01-01,,"Glendale, California"
Darla,Hood,1900-01-01,,"Leedey, Oklahoma"
Darlene,Cates,1900-01-01,,"Borger, Texas"
Darlene,Loquet,1900-01-01,,Unknown
Darlene,Love,1900-01-01,,Los Angeles
Darrell,Calker,1900-01-01,,Unknown
Darrell,Roodt,1900-01-01,,South Africa
Darrell,Ware,1900-01-01,,Unknown
Darren,Aronofsky,1900-01-01,,Unknown
Darren,Holmes,1900-01-01,,Unknown
Darren,McGavin,1900-01-01,,"Spokane, Washington"
Darryl,Zanuck,1900-01-01,,"Wahoo, Nebraska"
Darwin,Shaw,1900-01-01,,Brampton
Darya,Ekamasova,1900-01-01,,Moscow
Daryl,Hannah,1900-01-01,,Unknown
Dash,Mihok,1900-01-01,,New York City
Dashiell,Hammett,1900-01-01,,"St. Mary's County, Maryland"
Dave,Barry,1900-01-01,,New York City
Dave,Bautista,1900-01-01,,"Washington, D.C."
Dave,Callaham,1900-01-01,,"Fresno, California"
Dave,Chappelle,1900-01-01,,"Washington, D.C."
Dave,Duggan,1900-01-01,,Unknown
Dave,Fleischer,1900-01-01,,New York City
Dave,Foley,1900-01-01,,Etobicoke
Dave,Franco,1900-01-01,,[1]
Dave,Goelz,1900-01-01,,Los Angeles
Dave,Grusin,1900-01-01,,"Littleton, Colorado"
Dave,Kazala,1900-01-01,,Unknown
Dave,McCary,1900-01-01,,San Diego
Dave,Mullins,1900-01-01,,Unknown
Dave,Porter,1900-01-01,,Unknown
Dave,Riddett,1900-01-01,,Great Bowden
Dave,Schram,1900-01-01,,Unknown
Dave,Thomas,1900-01-01,,St. Catharines
Dave,Weber,1900-01-01,,Unknown
Daveed,Diggs,1900-01-01,,"Oakland, California"
Daveigh,Chase,1900-01-01,,Las Vegas
David,Abel,1900-01-01,,Unknown
David,Alvarez,1900-01-01,,Montreal
David,Amram,1900-01-01,,Philadelphia
David,Anspaugh,1900-01-01,,"Decatur, Indiana"
David,Arkin,1900-01-01,,Los Angeles
David,Arnold,1900-01-01,,Luton
David,Ayer,1900-01-01,,"Champaign, Illinois"
David,Barron,1900-01-01,,Ipsden
David,Basche,1900-01-01,,"Hartford, Connecticut"
David,Bennent,1900-01-01,,Lausanne
David,Blewitt,1900-01-01,,"Los Angeles, California"
David,Boehm,1900-01-01,,Unknown
David,Bower,1900-01-01,,Wrexham
David,Bowie,1900-01-01,,Unknown
David,Boyd,1900-01-01,,"Cripple Creek, Colorado"
David,Bradbury,1900-01-01,,Unknown
David,Bradley,1900-01-01,,York
David,Brenner,1900-01-01,,"Hollywood, California"
David,Bretherton,1900-01-01,,Los Angeles
David,Brian,1900-01-01,,Unknown
David,Bridges,1900-01-01,,Unknown
David,Brown,1900-01-01,,Unknown
David,Bruce,1900-01-01,,"Kankakee, Illinois"
David,Buckley,1900-01-01,,[1]
David,Burns,1900-01-01,,Manhattan
David,Butler,1900-01-01,,"San Francisco, California"
David,Buttolph,1900-01-01,,"New York City, New York"
David,Byrne,1900-01-01,,Dumbarton
David,Campbell,1900-01-01,,Toronto
David,Carradine,1900-01-01,,"Los Angeles, California"
David,Christensen,1900-01-01,,Unknown
David,Clennon,1900-01-01,,"Waukegan, Illinois"
David,Collings,1900-01-01,,Brighton
David,Cronenberg,1900-01-01,,Toronto
David,Cross,1900-01-01,,"Roswell, Georgia"
David,Darg,1900-01-01,,Unknown
David,Darling,1900-01-01,,[1]
David,DePatie,1900-01-01,,[1]
David,Dobkin,1900-01-01,,[1]
David,Douglas,1900-01-01,,Unknown
David,Dukes,1900-01-01,,San Francisco
David,Eady,1900-01-01,,Unknown
David,Eggby,1900-01-01,,London
David,Ellison,1900-01-01,,"Santa Clara County, California"
David,Farrar,1900-01-01,,Forest Gate
David,Fialkow,1900-01-01,,"Boston, Massachusetts"
David,Fincher,1900-01-01,,"Denver, Colorado"
David,Fine,1900-01-01,,Unknown
David,Finfer,1900-01-01,,New York City
David,Fleming,1900-01-01,,Unknown
David,Foster,1900-01-01,,The Bronx
David,France,1900-01-01,,Unknown
David,Frank,1900-01-01,,Baltimore
David,Frankel,1900-01-01,,New York City
David,Franzoni,1900-01-01,,Unknown
David,Freeman,1900-01-01,,Cleveland
David,Friedman,1900-01-01,,Unknown
David,Friendly,1900-01-01,,New York
David,Furnish,1900-01-01,,Toronto
David,Gamble,1900-01-01,,Unknown
David,Geffen,1900-01-01,,Unknown
David,Geraghty,1900-01-01,,Leixlip
David,Gerson,1900-01-01,,Unknown
David,Gilbert,1900-01-01,,Unknown
David,Giler,1900-01-01,,New York City
David,Golub,1900-01-01,,Unknown
David,Green,1900-01-01,,London
David,Gross,1900-01-01,,Unknown
David,Gulpilil,1900-01-01,,Arnhem Land
David,Gurfinkel,1900-01-01,,Tel Aviv
David,Hamilton,1900-01-01,,Unknown
David,Hand,1900-01-01,,"Plainfield, New Jersey"
David,Harbour,1900-01-01,,[1]
David,Hartman,1900-01-01,,"Pawtucket, Rhode Island"
David,Hasselhoff,1900-01-01,,Baltimore
David,Haugland,1900-01-01,,Unknown
David,Hayman,1900-01-01,,Glasgow
David,Heilbroner,1900-01-01,,Unknown
David,Hemblen,1900-01-01,,London
David,Hemingson,1900-01-01,,"New Haven, Connecticut"
David,Hemmings,1900-01-01,,Guildford
David,Hempstead,1900-01-01,,Salt Lake City
David,Hentschel,1900-01-01,,Sussex
David,Heyman,1900-01-01,,London
David,Hilliard,1900-01-01,,Rockville
David,Hinojosa,1900-01-01,,Unknown
David,Hirschfelder,1900-01-01,,Ballarat
David,Hoberman,1900-01-01,,Unknown
David,Holmes,1900-01-01,,Unknown
David,Horne,1900-01-01,,Balcombe
David,Horovitch,1900-01-01,,Unknown
David,Huddleston,1900-01-01,,"Vinton, Virginia"
David,Huffman,1900-01-01,,"Berwyn, Illinois"
David,James,1900-01-01,,Unknown
Dávid,Jancsó,1900-01-01,,Unknown
David,Janssen,1900-01-01,,"Naponee, Nebraska"
David,Jones,1900-01-01,,Poole
David,Jonsson,1900-01-01,,Unknown
David,Julyan,1900-01-01,,Cheltenham
David,Kaspar,1900-01-01,,Unknown
David,Keith,1900-01-01,,"Knoxville, Tennessee"
David,Kelly,1900-01-01,,Dublin
David,Kesler,1900-01-01,,Unknown
David,Kitay,1900-01-01,,Los Angeles
David,Koepp,1900-01-01,,Pewaukee
David,Koff,1900-01-01,,Philadelphia
David,Kossoff,1900-01-01,,Hackney
David,Kross,1900-01-01,,Henstedt-Ulzburg
David,Lancaster,1900-01-01,,Unknown
David,Lang,1900-01-01,,Los Angeles
David,Lean,1900-01-01,,Croydon
David,Leland,1900-01-01,,Cambridge
David,Lewis,1900-01-01,,"Trinidad, Colorado"
David,Lilienthal,1900-01-01,,"Morton, Illinois"
David,Linde,1900-01-01,,Unknown
David,Lindley,1900-01-01,,"San Marino, California"
David,Loew,1900-01-01,,Unknown
David,Lynch,1900-01-01,,"Missoula, Montana"
David,MacDonald,1900-01-01,,Unknown
David,Mackenzie,1900-01-01,,Corbridge
David,Mamet,1900-01-01,,"Chicago, Illinois"
David,Manners,1900-01-01,,[1]
David,Mansfield,1900-01-01,,Unknown
David,McCullough,1900-01-01,,Pittsburgh
David,McGowan,1900-01-01,,Unknown
David,McKenna,1900-01-01,,"San Diego, California"
David,Mercer,1900-01-01,,Unknown
David,Merrick,1900-01-01,,"St. Louis, Missouri"
David,Michôd,1900-01-01,,Sydney
David,Miller,1900-01-01,,"Paterson, New Jersey"
David,Mimran,1900-01-01,,Unknown
David,Mirkin,1900-01-01,,"Philadelphia, Pennsylvania"
David,Morrissey,1900-01-01,,Liverpool
David,Morse,1900-01-01,,"Beverly, Massachusetts"
David,Naughton,1900-01-01,,"West Hartford, Connecticut"
David,Newman,1900-01-01,,"Los Angeles, California"
David,Niven,1900-01-01,,"Victoria, London"
David,O'Brien,1900-01-01,,"Big Spring, Texas"
David,Oyelowo,1900-01-01,,Oxford
David,Palmer,1900-01-01,,"Denton, Texas"
David,Paperny,1900-01-01,,Unknown
David,Parfitt,1900-01-01,,Sunderland
David,Paymer,1900-01-01,,"Oceanside, New York"
David,Peoples,1900-01-01,,"Middletown, Connecticut"
David,Permut,1900-01-01,,[1]
David,Pierce,1900-01-01,,"Saratoga Springs, New York"
David,Pontremoli,1900-01-01,,Unknown
David,Prowse,1900-01-01,,Bristol
David,Puttnam,1900-01-01,,Southgate
David,Rakoff,1900-01-01,,Montreal
David,Raksin,1900-01-01,,Philadelphia
David,Rawle,1900-01-01,,Carrigallen
David,Rayfiel,1900-01-01,,Unknown
David,Riddett,1900-01-01,,Great Bowden
David,Riker,1900-01-01,,Unknown
David,Robbins,1900-01-01,,Unknown
David,Rose,1900-01-01,,London
David,Rosenbloom,1900-01-01,,Unknown
David,Rosier,1900-01-01,,France
David,Russell,1900-01-01,,Unknown
David,Salter,1900-01-01,,Boston
David,Sanborn,1900-01-01,,"Tampa, Florida"
David,Sawyer,1900-01-01,,Unknown
David,Scarpa,1900-01-01,,Fort Campbell
David,Schweitzer,1900-01-01,,Unknown
David,Seidler,1900-01-01,,London
David,Seltzer,1900-01-01,,"Highland Park, Illinois"
David,Selznick,1900-01-01,,"Pittsburgh, Pennsylvania"
David,Shamoon,1900-01-01,,Unknown
David,Sherwin,1900-01-01,,Unknown
David,Shire,1900-01-01,,"Buffalo, New York"
David,Silva,1900-01-01,,New York City
David,Silverman,1900-01-01,,Long Island
David,Snell,1900-01-01,,Milwaukee
David,Sonenberg,1900-01-01,,Unknown
David,Spade,1900-01-01,,"Birmingham, Michigan"
David,Sproxton,1900-01-01,,Unknown
David,Stiers,1900-01-01,,"Peoria, Illinois"
David,Stone,1900-01-01,,Unknown
David,Strathairn,1900-01-01,,Unknown
David,Suchet,1900-01-01,,Paddington
David,Susskind,1900-01-01,,Unknown
David,Swift,1900-01-01,,"Minneapolis, Minnesota"
David,Tattersall,1900-01-01,,Barrow-in-Furness
David,Tennant,1900-01-01,,Bathgate
David,Thewlis,1900-01-01,,Blackpool
David,Thion,1900-01-01,,Orléans
David,Thompson,1900-01-01,,Hackney
David,Tomlinson,1900-01-01,,Henley-on-Thames
David,Torn,1900-01-01,,"Amityville, New York"
David,Torrence,1900-01-01,,Edinburgh
David,Trueba,1900-01-01,,Madrid
David,Twohy,1900-01-01,,"Los Angeles County, California"
David,Ulich,1900-01-01,,Unknown
David,Valdes,1900-01-01,,Los Angeles
David,Villalpando,1900-01-01,,Mexico City
David,Walliams,1900-01-01,,Unknown
David,Walsh,1900-01-01,,[1]
David,Ward,1900-01-01,,Providence
David,Warner,1900-01-01,,Manchester
David,Warrilow,1900-01-01,,Unknown
David,Watkin,1900-01-01,,Margate
David,Wayne,1900-01-01,,"Traverse City, Michigan"
David,Wechsler,1900-01-01,,Unknown
David,Weisbart,1900-01-01,,Los Angeles
David,Weisman,1900-01-01,,"Binghamton, New York"
David,Wenham,1900-01-01,,Marrickville
David,Westhead,1900-01-01,,Ely
David,Wharnsby,1900-01-01,,"Waterloo, Ontario"
David,Wilmot,1900-01-01,,Unknown
David,Wingo,1900-01-01,,Unknown
David,Wittels,1900-01-01,,Unknown
David,Wolper,1900-01-01,,New York
David,Womark,1900-01-01,,Unknown
David,Yates,1900-01-01,,St Helens
Davide,Cinzi,1900-01-01,,Unknown
Davis,Guggenheim,1900-01-01,,"St. Louis, Missouri"
Davor,Dujmović,1900-01-01,,Sarajevo
Dawid,Ogrodnik,1900-01-01,,Wągrowiec
Dawn,Addams,1900-01-01,,Felixstowe
Dawn,French,1900-01-01,,Holyhead
Dawn,Madell,1900-01-01,,Unknown
Daws,Butler,1900-01-01,,"Toledo, Ohio"
Dax,Shepard,1900-01-01,,Ypsilanti
De,Anthony,1900-01-01,,Unknown
Dea,Brokman,1900-01-01,,Unknown
Dea,Liane,1900-01-01,,Unknown
Dean,Acheson,1900-01-01,,"Middletown, Connecticut"
Dean,Andrews,1900-01-01,,[1]
Dean,Camp,1900-01-01,,Unknown
Dean,Cundey,1900-01-01,,"Alhambra, California"
Dean,DeBlois,1900-01-01,,[1]
Dean,Devlin,1900-01-01,,New York City
Dean,Elliott,1900-01-01,,"Sioux City, Iowa"
Dean,Goodhill,1900-01-01,,Unknown
Dean,Jagger,1900-01-01,,Columbus Grove
Dean,Martin,1900-01-01,,"Steubenville, Ohio"
Dean,Norris,1900-01-01,,"South Bend, Indiana"
Dean,Parisot,1900-01-01,,"Wilton, Connecticut"
Dean,Pitchford,1900-01-01,,Honolulu
Dean,Riesner,1900-01-01,,"New Rochelle, New York"
Dean,Semler,1900-01-01,,"Renmark, South Australia"
Dean,Stockwell,1900-01-01,,Los Angeles
Dean,Wareham,1900-01-01,,Wellington
Dean,Zanuck,1900-01-01,,"Los Angeles, California"
Dean,Zimmerman,1900-01-01,,"Los Angeles, California"
Dean-Charles,Chapman,1900-01-01,,Havering
Deanna,Durbin,1900-01-01,,Winnipeg
Debbie,Allen,1900-01-01,,"Houston, Texas"
Debbie,Berman,1900-01-01,,Unknown
Debbie,Reynolds,1900-01-01,,"El Paso, Texas"
Debbie,Wiseman,1900-01-01,,London
Debi,Derryberry,1900-01-01,,[1]
Debi,Mazar,1900-01-01,,New York City
Deborah,Davis,1900-01-01,,Unknown
Deborah,Dickson,1900-01-01,,Unknown
Deborah,Forte,1900-01-01,,Unknown
Deborah,Hoffmann,1900-01-01,,Unknown
Deborah,Kerr,1900-01-01,,[1]
Deborah,Oppenheimer,1900-01-01,,Unknown
Deborah,Raffin,1900-01-01,,Los Angeles
Deborah,Shaffer,1900-01-01,,Unknown
Deborah,Unger,1900-01-01,,Vancouver
Deborah,Walley,1900-01-01,,"Bridgeport, Connecticut"
Deborah,Winters,1900-01-01,,Los Angeles
Debra,Chase,1900-01-01,,"Great Lakes, Illinois"
Debra,Chasnoff,1900-01-01,,Unknown
Debra,Granik,1900-01-01,,"Cambridge, Massachusetts"
Debra,Hayward,1900-01-01,,Liverpool
Debra,Hill,1900-01-01,,Philadelphia
Debra,Neil-Fisher,1900-01-01,,Los Angeles
Debra,Paget,1900-01-01,,Denver
Debra,Winger,1900-01-01,,[1]
Declan,Quinn,1900-01-01,,"Chicago, Illinois"
Dede,Allen,1900-01-01,,"Cleveland, Ohio"
Dede,Gardner,1900-01-01,,"Chicago, Illinois"
Dee,Baker,1900-01-01,,"Bloomington, Indiana"
Dee,Barton,1900-01-01,,"Houston, Mississippi"
Dee,Hibbert-Jones,1900-01-01,,Unknown
Dee,Mosbacher,1900-01-01,,Houston
Dee,Rees,1900-01-01,,Nashville
Dee,Wallace,1900-01-01,,"Kansas City, Kansas"
Deems,Taylor,1900-01-01,,New York City
Deep,Roy,1900-01-01,,Nairobi
Deepa,Mehta,1900-01-01,,Amritsar
DeForest,Kelley,1900-01-01,,Toccoa
Del,Andrews,1900-01-01,,St. Louis
Del,Frazier,1900-01-01,,Unknown
Del,Lord,1900-01-01,,"Grimsby, Ontario"
Delbert,Mann,1900-01-01,,"Lawrence, Kansas"
Dell,Henderson,1900-01-01,,"St. Thomas, Ontario"
Delmer,Daves,1900-01-01,,Unknown
Delphine,Girard,1900-01-01,,Unknown
Delphine,Seyrig,1900-01-01,,Beirut
Delroy,Lindo,1900-01-01,,Lewisham
Demi,Lovato,1900-01-01,,"Albuquerque, New Mexico"
Demi,Moore,1900-01-01,,"Roswell, New Mexico"
Demi,Singleton,1900-01-01,,"Baton Rouge, Louisiana"
Demián,Bichir,1900-01-01,,Torreón
Den,Tolmor,1900-01-01,,Unknown
Denholm,Elliott,1900-01-01,,Kensington
Denis,Héroux,1900-01-01,,Montreal
Denis,Leary,1900-01-01,,"Worcester, Massachusetts"
Denis,Lenoir,1900-01-01,,Paris
Denis,Ménochet,1900-01-01,,[1]
Denis,O'Dea,1900-01-01,,Dublin
Denis,Quilley,1900-01-01,,Islington
Denis,Sanders,1900-01-01,,Unknown
Denis,Villeneuve,1900-01-01,,"Gentilly, Quebec"
Denise,Dumont,1900-01-01,,"Fortaleza, Ceará"
Denise,Nickerson,1900-01-01,,New York City
Denise,Novi,1900-01-01,,Sherman Oaks
Denise,Richards,1900-01-01,,[1]
Denise,Robert,1900-01-01,,Unknown
Deniz,Ergüven,1900-01-01,,Ankara
Dennie,Moore,1900-01-01,,[1]
Dennis,Arundell,1900-01-01,,Unknown
Dennis,Christopher,1900-01-01,,Philadelphia
Dennis,Day,1900-01-01,,"Bronx, New York City"
Dennis,Dun,1900-01-01,,"Stockton, California"
Dennis,Farina,1900-01-01,,Chicago
Dennis,Haysbert,1900-01-01,,"San Mateo, California"
Dennis,Hopper,1900-01-01,,"Dodge City, Kansas"
Dennis,Kane,1900-01-01,,Unknown
Dennis,King,1900-01-01,,Coventry
Dennis,McCarthy,1900-01-01,,Unknown
Dennis,Morgan,1900-01-01,,"Prentice, Wisconsin"
Dennis,O'Keefe,1900-01-01,,"Fort Madison, Iowa"
Dennis,O'Rourke,1900-01-01,,Brisbane
Dennis,Patrick,1900-01-01,,"Philadelphia, Pennsylvania"
Dennis,Quaid,1900-01-01,,Houston
Dennis,Virkler,1900-01-01,,Cleveland
Dennis,Weaver,1900-01-01,,"Joplin, Missouri"
Denys,Arcand,1900-01-01,,Deschambault
Denys,Clerval,1900-01-01,,Unknown
Denys,Coop,1900-01-01,,Reading
Denzel,Washington,1900-01-01,,"Mount Vernon, New York"
Deon,Lotz,1900-01-01,,Cape Town
Derek,Bromhall,1900-01-01,,Unknown
Derek,Cianfrance,1900-01-01,,[1]
Derek,Granger,1900-01-01,,Bramhall
Derek,Jacobi,1900-01-01,,Leytonstone
Derek,Lamb,1900-01-01,,Unknown
Derek,Lint,1900-01-01,,The Hague
Derek,Luke,1900-01-01,,"Jersey City, New Jersey"
Derek,May,1900-01-01,,Unknown
Derek,Ragin,1900-01-01,,Unknown
Derek,Tsang,1900-01-01,,British Hong Kong
Derek,Vanlint,1900-01-01,,London
Derek,Wiesehahn,1900-01-01,,Unknown
Derek,Williams,1900-01-01,,Unknown
Derin,Seale,1900-01-01,,Unknown
Dermot,Mulroney,1900-01-01,,"Alexandria, Virginia"
Derrick,O'Connor,1900-01-01,,Dublin
Des,Wright,1900-01-01,,Unknown
Desmond,Dickinson,1900-01-01,,Unknown
Desmond,Marquette,1900-01-01,,Unknown
Destin,Cretton,1900-01-01,,Haiku
Dev,Jennings,1900-01-01,,"Salt Lake City, Utah"
Dev,Patel,1900-01-01,,"Harrow, London"
Devereaux,Jennings,1900-01-01,,"Salt Lake City, Utah"
Devid,Striesow,1900-01-01,,Unknown
Devon,Franklin,1900-01-01,,"Oakland, California"
Dewey,Martin,1900-01-01,,"Katemcy, Texas"
Dewitt,Jones,1900-01-01,,Unknown
Dexter,Fletcher,1900-01-01,,Enfield
Dexter,Gordon,1900-01-01,,Los Angeles
Diablo,Cody,1900-01-01,,"Lemont, Illinois"
Diahann,Carroll,1900-01-01,,Unknown
Diamand,Abboud,1900-01-01,,Beirut
Diana,Georger,1900-01-01,,Unknown
Diana,Hale,1900-01-01,,"Toledo, Ohio"
Diana,Kent,1900-01-01,,Unknown
Diana,Körner,1900-01-01,,Wolmirsleben
Diana,Quick,1900-01-01,,London
Diana,Rigg,1900-01-01,,Doncaster
Diana,Ross,1900-01-01,,Detroit
Diana,Sands,1900-01-01,,Unknown
Diana,Scarwid,1900-01-01,,[1]
Diana,Wynyard,1900-01-01,,Lewisham
Diane,Baker,1900-01-01,,Unknown
Diane,Brewster,1900-01-01,,"Kansas City, Missouri"
Diane,Cilento,1900-01-01,,[1]
Diane,Fleri,1900-01-01,,Quimper
Diane,Guerrero,1900-01-01,,"Passaic, New Jersey"
Diane,Keaton,1900-01-01,,"Los Angeles, California"
Diane,Kruger,1900-01-01,,Algermissen
Diane,Kurys,1900-01-01,,Lyon
Diane,Ladd,1900-01-01,,"Laurel, Mississippi"
Diane,Lane,1900-01-01,,New York City
Diane,McBain,1900-01-01,,"Cleveland, Ohio"
Diane,Quon,1900-01-01,,Unknown
Diane,Roberts,1900-01-01,,Tallahassee
Diane,Thomas,1900-01-01,,"Sault Ste. Marie, Michigan"
Diane,Varsi,1900-01-01,,San Mateo
Diane,Venora,1900-01-01,,Unknown
Dianne,Jackson,1900-01-01,,Unknown
Dianne,Kay,1900-01-01,,Unknown
Dianne,Wiest,1900-01-01,,"Kansas City, Missouri"
Dick,Allen,1900-01-01,,Unknown
Dick,Beals,1900-01-01,,Detroit
Dick,Berg,1900-01-01,,Unknown
Dick,Bush,1900-01-01,,[1]
Dick,Charles,1900-01-01,,Unknown
Dick,Dyke,1900-01-01,,"West Plains, Missouri"
Dick,Erdman,1900-01-01,,"Enid, Oklahoma"
Dick,Fariña,1900-01-01,,New York City
Dick,Foran,1900-01-01,,"Flemington, New Jersey"
Dick,Haymes,1900-01-01,,Buenos Aires
Dick,Huemer,1900-01-01,,New York City
Dick,Hyman,1900-01-01,,Unknown
Dick,Lester,1900-01-01,,Philadelphia
Dick,Lundy,1900-01-01,,"Sault Ste. Marie, Michigan"
Dick,Miller,1900-01-01,,The Bronx
Dick,Patten,1900-01-01,,New York City
Dick,Pope,1900-01-01,,Bromley
Dick,Powell,1900-01-01,,"Mountain View, Arkansas"
Dick,Purcell,1900-01-01,,"Greenwich, Connecticut"
Dick,Richards,1900-01-01,,Brooklyn
Dick,Sargent,1900-01-01,,"Carmel-by-the-Sea, California"
Dick,Shawn,1900-01-01,,"Buffalo, New York"
Dick,Snider,1900-01-01,,Unknown
Dick,Tyler,1900-01-01,,New York City
Dick,Wesson,1900-01-01,,Boston
Dick,Wolf,1900-01-01,,New York City
Dick,York,1900-01-01,,[1]
Dick,Young,1900-01-01,,Unknown
Dickon,Hinchliffe,1900-01-01,,Unknown
Didi,Conn,1900-01-01,,Brooklyn
Didi,Perego,1900-01-01,,Unknown
Didier,Brunner,1900-01-01,,Unknown
Diego,Abatantuono,1900-01-01,,Milan
Diego,Baldenweg,1900-01-01,,Unknown
Diego,Calva,1900-01-01,,Mexico City
Diego,Fabbri,1900-01-01,,Unknown
Diego,Luna,1900-01-01,,[1]
Dieter,Laser,1900-01-01,,Kiel
Dietmar,Schönherr,1900-01-01,,Innsbruck
Dilip,Rathore,1900-01-01,,Unknown
Dillon,Freasier,1900-01-01,,"San Angelo, Texas"
Dilma,Rousseff,1900-01-01,,Belo Horizonte
Dimitri,Tiomkin,1900-01-01,,Kremenchug
Dimitris,Papamichael,1900-01-01,,Piraeus
Dimple,Kapadia,1900-01-01,,Bombay
Dina,Merrill,1900-01-01,,New York City
Dina,Meyer,1900-01-01,,Unknown
Dinah,Sheridan,1900-01-01,,Finchley
Dinah,Shore,1900-01-01,,"Winchester, Tennessee"
Dino,Laurentiis,1900-01-01,,Torre Annunziata
Dino,Risi,1900-01-01,,Milan
Dino,Stamatopoulos,1900-01-01,,"Norridge, Illinois"
Dion,Beebe,1900-01-01,,Brisbane
Dionísio,Azevedo,1900-01-01,,Conceição da Aparecida
Dionne,quintuplets,1900-01-01,,"Corbeil, Ontario"
director's,cut,1900-01-01,,Unknown
Dirk,Bogarde,1900-01-01,,West Hampstead
Dirk,Brossé,1900-01-01,,Ghent
Dirk,Impens,1900-01-01,,Unknown
Dirk,Wilutzky,1900-01-01,,Herleshausen
Dita,Parlo,1900-01-01,,Stettin
Dixie,Dunbar,1900-01-01,,"Montgomery, Alabama"
DJ,Qualls,1900-01-01,,"Nashville, Tennessee"
Django,Reinhardt,1900-01-01,,Liberchies
Djimon,Hounsou,1900-01-01,,Cotonou
Dmitri,Shostakovich,1900-01-01,,Unknown
Dmitry,Merezhkovsky,1900-01-01,,O.S.
Do,Yen,1900-01-01,,Bac Ninh Province
Doane,Harrison,1900-01-01,,"Paw Paw, Michigan"
Dodo,Denney,1900-01-01,,Unknown
Dody,Dorn,1900-01-01,,"Santa Monica, California"
Dody,Goodman,1900-01-01,,"Columbus, Ohio"
Dolly,Leon,1900-01-01,,Manila
Dolly,Parton,1900-01-01,,"Pittman Center, Tennessee"
Dolores,Costello,1900-01-01,,Pittsburgh
Dolores,Gray,1900-01-01,,"Los Angeles, California"
Dolores,Hart,1900-01-01,,Unknown
Dolores,Michaels,1900-01-01,,"Kansas City, Missouri"
Dolores,Río,1900-01-01,,[1]
Dolph,Sweet,1900-01-01,,New York City
Dom,DeLuise,1900-01-01,,Brooklyn
Domee,Shi,1900-01-01,,Chongqing
Domhnall,Gleeson,1900-01-01,,Dublin
Dominic,Cooper,1900-01-01,,Greenwich
Dominic,Frontiere,1900-01-01,,"New Haven, Connecticut"
Dominic,Guard,1900-01-01,,Unknown
Dominic,Monaghan,1900-01-01,,[1]
